010104311030|010104|200004|010401|01040101|10|30|12|29|2|0|200.0|0
010104321030|010104|200004|010401|01040101|10|30|12|29|2|1|200.0|0
010104331030|010104|200004|010401|01040101|10|30|12|29|2|2|200.0|0
01010411150|010104|200004|010401|01040101|15|0|16|59|0|0|100.0|0
01010412150|010104|200004|010401|01040101|15|0|16|59|0|1|100.0|0
01010413150|010104|200004|010401|01040101|15|0|16|59|0|2|100.0|0
01010421150|010104|200004|010401|01040101|15|0|16|59|1|0|100.0|0
01010422150|010104|200004|010401|01040101|15|0|16|59|1|1|100.0|0
01010423150|010104|200004|010401|01040101|15|0|16|59|1|2|100.0|0
01010431150|010104|200004|010401|01040101|15|0|16|59|2|0|200.0|0
01010432150|010104|200004|010401|01040101|15|0|16|59|2|1|200.0|0
01010433150|010104|200004|010401|01040101|15|0|16|59|2|2|200.0|0
01010411170|010104|200004|010401|01040101|17|0|18|59|0|0|100.0|0
01010412170|010104|200004|010401|01040101|17|0|18|59|0|1|100.0|0
01010413170|010104|200004|010401|01040101|17|0|18|59|0|2|100.0|0
01010421170|010104|200004|010401|01040101|17|0|18|59|1|0|100.0|0
01010422170|010104|200004|010401|01040101|17|0|18|59|1|1|100.0|0
01010423170|010104|200004|010401|01040101|17|0|18|59|1|2|100.0|0
01010431170|010104|200004|010401|01040101|17|0|18|59|2|0|200.0|0
01010432170|010104|200004|010401|01040101|17|0|18|59|2|1|200.0|0
01010433170|010104|200004|010401|01040101|17|0|18|59|2|2|200.0|0
010104112130|010104|200004|010401|01040101|21|30|23|29|0|0|100.0|0
010104122130|010104|200004|010401|01040101|21|30|23|29|0|1|100.0|0
010104132130|010104|200004|010401|01040101|21|30|23|29|0|2|100.0|0
010104212130|010104|200004|010401|01040101|21|30|23|29|1|0|100.0|0
010104222130|010104|200004|010401|01040101|21|30|23|29|1|1|100.0|0
010104232130|010104|200004|010401|01040101|21|30|23|29|1|2|100.0|0
010104312130|010104|200004|010401|01040101|21|30|23|29|2|0|200.0|0
010104322130|010104|200004|010401|01040101|21|30|23|29|2|1|200.0|0
010104332130|010104|200004|010401|01040101|21|30|23|29|2|2|200.0|0
01020611830|010206|200106|010401|01040102|8|30|10|29|0|0|300.0|0
01020612830|010206|200106|010401|01040102|8|30|10|29|0|1|300.0|0
01020613830|010206|200106|010401|01040102|8|30|10|29|0|2|300.0|0
01020614830|010206|200106|010401|01040102|8|30|10|29|0|3|300.0|0
01020621830|010206|200106|010401|01040102|8|30|10|29|1|0|300.0|0
01020622830|010206|200106|010401|01040102|8|30|10|29|1|1|500.0|0
01020623830|010206|200106|010401|01040102|8|30|10|29|1|2|500.0|0
01020624830|010206|200106|010401|01040102|8|30|10|29|1|3|300.0|0
01020631830|010206|200106|010401|01040102|8|30|10|29|2|0|300.0|0
01020632830|010206|200106|010401|01040102|8|30|10|29|2|1|500.0|0
01020633830|010206|200106|010401|01040102|8|30|10|29|2|2|500.0|0
01020634830|010206|200106|010401|01040102|8|30|10|29|2|3|300.0|0
01020641830|010206|200106|010401|01040102|8|30|10|29|3|0|400.0|0
01020642830|010206|200106|010401|01040102|8|30|10|29|3|1|500.0|0
01020643830|010206|200106|010401|01040102|8|30|10|29|3|2|500.0|0
01020644830|010206|200106|010401|01040102|8|30|10|29|3|3|400.0|0
010206111330|010206|200106|010401|01040102|13|30|15|29|0|0|300.0|0
010206121330|010206|200106|010401|01040102|13|30|15|29|0|1|300.0|0
010206131330|010206|200106|010401|01040102|13|30|15|29|0|2|300.0|0
010206141330|010206|200106|010401|01040102|13|30|15|29|0|3|300.0|0
010206211330|010206|200106|010401|01040102|13|30|15|29|1|0|300.0|0
010206221330|010206|200106|010401|01040102|13|30|15|29|1|1|500.0|0
010206231330|010206|200106|010401|01040102|13|30|15|29|1|2|500.0|0
010206241330|010206|200106|010401|01040102|13|30|15|29|1|3|300.0|0
010206311330|010206|200106|010401|01040102|13|30|15|29|2|0|300.0|0
010206321330|010206|200106|010401|01040102|13|30|15|29|2|1|500.0|0
010206331330|010206|200106|010401|01040102|13|30|15|29|2|2|500.0|0
010206341330|010206|200106|010401|01040102|13|30|15|29|2|3|300.0|0
010206411330|010206|200106|010401|01040102|13|30|15|29|3|0|400.0|0
010206421330|010206|200106|010401|01040102|13|30|15|29|3|1|500.0|0
010206431330|010206|200106|010401|01040102|13|30|15|29|3|2|500.0|0
010206441330|010206|200106|010401|01040102|13|30|15|29|3|3|400.0|0
01020611180|010206|200106|010401|01040102|18|0|19|59|0|0|300.0|0
01020612180|010206|200106|010401|01040102|18|0|19|59|0|1|300.0|0
01020613180|010206|200106|010401|01040102|18|0|19|59|0|2|300.0|0
01020614180|010206|200106|010401|01040102|18|0|19|59|0|3|300.0|0
01020621180|010206|200106|010401|01040102|18|0|19|59|1|0|300.0|0
01020622180|010206|200106|010401|01040102|18|0|19|59|1|1|500.0|0
01020623180|010206|200106|010401|01040102|18|0|19|59|1|2|500.0|0
01020624180|010206|200106|010401|01040102|18|0|19|59|1|3|300.0|0
01020631180|010206|200106|010401|01040102|18|0|19|59|2|0|300.0|0
01020632180|010206|200106|010401|01040102|18|0|19|59|2|1|500.0|0
01020633180|010206|200106|010401|01040102|18|0|19|59|2|2|500.0|0
01020634180|010206|200106|010401|01040102|18|0|19|59|2|3|300.0|0
01020641180|010206|200106|010401|01040102|18|0|19|59|3|0|400.0|0
01020642180|010206|200106|010401|01040102|18|0|19|59|3|1|500.0|0
01020643180|010206|200106|010401|01040102|18|0|19|59|3|2|500.0|0
01020644180|010206|200106|010401|01040102|18|0|19|59|3|3|400.0|0
01020611220|010206|200106|010401|01040102|22|0|23|59|0|0|300.0|0
01020612220|010206|200106|010401|01040102|22|0|23|59|0|1|300.0|0
01020613220|010206|200106|010401|01040102|22|0|23|59|0|2|300.0|0
01020614220|010206|200106|010401|01040102|22|0|23|59|0|3|300.0|0
01020621220|010206|200106|010401|01040102|22|0|23|59|1|0|300.0|0
01020622220|010206|200106|010401|01040102|22|0|23|59|1|1|500.0|0
01020623220|010206|200106|010401|01040102|22|0|23|59|1|2|500.0|0
01020624220|010206|200106|010401|01040102|22|0|23|59|1|3|300.0|0
01020631220|010206|200106|010401|01040102|22|0|23|59|2|0|300.0|0
01020632220|010206|200106|010401|01040102|22|0|23|59|2|1|500.0|0
01020633220|010206|200106|010401|01040102|22|0|23|59|2|2|500.0|0
01020634220|010206|200106|010401|01040102|22|0|23|59|2|3|300.0|0
01020641220|010206|200106|010401|01040102|22|0|23|59|3|0|400.0|0
01020642220|010206|200106|010401|01040102|22|0|23|59|3|1|500.0|0
01020643220|010206|200106|010401|01040102|22|0|23|59|3|2|500.0|0
01020644220|010206|200106|010401|01040102|22|0|23|59|3|3|400.0|0
01030111930|010301|202101|010401|01040103|9|30|11|59|0|0|400.0|0
01030112930|010301|202101|010401|01040103|9|30|11|59|0|1|400.0|0
01030113930|010301|202101|010401|01040103|9|30|11|59|0|2|400.0|0
01030121930|010301|202101|010401|01040103|9|30|11|59|1|0|400.0|0
01030122930|010301|202101|010401|01040103|9|30|11|59|1|1|500.0|0
01030123930|010301|202101|010401|01040103|9|30|11|59|1|2|400.0|0
01030131930|010301|202101|010401|01040103|9|30|11|59|2|0|500.0|0
01030132930|010301|202101|010401|01040103|9|30|11|59|2|1|900.0|0
01030133930|010301|202101|010401|01040103|9|30|11|59|2|2|500.0|0
01030141930|010301|202101|010401|01040103|9|30|11|59|3|0|700.0|0
01030142930|010301|202101|010401|01040103|9|30|11|59|3|1|900.0|0
01030143930|010301|202101|010401|01040103|9|30|11|59|3|2|700.0|0
01030151930|010301|202101|010401|01040103|9|30|11|59|4|0|700.0|0
01030152930|010301|202101|010401|01040103|9|30|11|59|4|1|900.0|0
01030153930|010301|202101|010401|01040103|9|30|11|59|4|2|700.0|0
01030161930|010301|202101|010401|01040103|9|30|11|59|5|0|500.0|0
01030162930|010301|202101|010401|01040103|9|30|11|59|5|1|700.0|0
01030163930|010301|202101|010401|01040103|9|30|11|59|5|2|500.0|0
01030111170|010301|202101|010401|01040103|17|0|19|29|0|0|400.0|0
01030112170|010301|202101|010401|01040103|17|0|19|29|0|1|400.0|0
01030113170|010301|202101|010401|01040103|17|0|19|29|0|2|400.0|0
01030121170|010301|202101|010401|01040103|17|0|19|29|1|0|400.0|0
01030122170|010301|202101|010401|01040103|17|0|19|29|1|1|500.0|0
01030123170|010301|202101|010401|01040103|17|0|19|29|1|2|400.0|0
01030131170|010301|202101|010401|01040103|17|0|19|29|2|0|500.0|0
01030132170|010301|202101|010401|01040103|17|0|19|29|2|1|900.0|0
01030133170|010301|202101|010401|01040103|17|0|19|29|2|2|500.0|0
01030141170|010301|202101|010401|01040103|17|0|19|29|3|0|700.0|0
01030142170|010301|202101|010401|01040103|17|0|19|29|3|1|900.0|0
01030143170|010301|202101|010401|01040103|17|0|19|29|3|2|700.0|0
01030151170|010301|202101|010401|01040103|17|0|19|29|4|0|700.0|0
01030152170|010301|202101|010401|01040103|17|0|19|29|4|1|900.0|0
01030153170|010301|202101|010401|01040103|17|0|19|29|4|2|700.0|0
01030161170|010301|202101|010401|01040103|17|0|19|29|5|0|500.0|0
01030162170|010301|202101|010401|01040103|17|0|19|29|5|1|700.0|0
01030163170|010301|202101|010401|01040103|17|0|19|29|5|2|500.0|0
0103091170|010309|199709|010401|01040103|7|0|9|29|0|0|400.0|0
0103091270|010309|199709|010401|01040103|7|0|9|29|0|1|400.0|0
0103091370|010309|199709|010401|01040103|7|0|9|29|0|2|400.0|0
0103092170|010309|199709|010401|01040103|7|0|9|29|1|0|400.0|0
0103092270|010309|199709|010401|01040103|7|0|9|29|1|1|500.0|0
0103092370|010309|199709|010401|01040103|7|0|9|29|1|2|400.0|0
0103093170|010309|199709|010401|01040103|7|0|9|29|2|0|500.0|0
0103093270|010309|199709|010401|01040103|7|0|9|29|2|1|900.0|0
0103093370|010309|199709|010401|01040103|7|0|9|29|2|2|500.0|0
0103094170|010309|199709|010401|01040103|7|0|9|29|3|0|700.0|0
0103094270|010309|199709|010401|01040103|7|0|9|29|3|1|900.0|0
0103094370|010309|199709|010401|01040103|7|0|9|29|3|2|700.0|0
0103095170|010309|199709|010401|01040103|7|0|9|29|4|0|700.0|0
0103095270|010309|199709|010401|01040103|7|0|9|29|4|1|900.0|0
0103095370|010309|199709|010401|01040103|7|0|9|29|4|2|700.0|0
0103096170|010309|199709|010401|01040103|7|0|9|29|5|0|500.0|0
0103096270|010309|199709|010401|01040103|7|0|9|29|5|1|700.0|0
0103096370|010309|199709|010401|01040103|7|0|9|29|5|2|500.0|0
01030911120|010309|199709|010401|01040103|12|0|14|29|0|0|400.0|0
01030912120|010309|199709|010401|01040103|12|0|14|29|0|1|400.0|0
01030913120|010309|199709|010401|01040103|12|0|14|29|0|2|400.0|0
01030921120|010309|199709|010401|01040103|12|0|14|29|1|0|400.0|0
01030922120|010309|199709|010401|01040103|12|0|14|29|1|1|500.0|0
01030923120|010309|199709|010401|01040103|12|0|14|29|1|2|400.0|0
01030931120|010309|199709|010401|01040103|12|0|14|29|2|0|500.0|0
01030932120|010309|199709|010401|01040103|12|0|14|29|2|1|900.0|0
01030933120|010309|199709|010401|01040103|12|0|14|29|2|2|500.0|0
01030941120|010309|199709|010401|01040103|12|0|14|29|3|0|700.0|0
01030942120|010309|199709|010401|01040103|12|0|14|29|3|1|900.0|0
01030943120|010309|199709|010401|01040103|12|0|14|29|3|2|700.0|0
01030951120|010309|199709|010401|01040103|12|0|14|29|4|0|700.0|0
01030952120|010309|199709|010401|01040103|12|0|14|29|4|1|900.0|0
01030953120|010309|199709|010401|01040103|12|0|14|29|4|2|700.0|0
01030961120|010309|199709|010401|01040103|12|0|14|29|5|0|500.0|0
01030962120|010309|199709|010401|01040103|12|0|14|29|5|1|700.0|0
01030963120|010309|199709|010401|01040103|12|0|14|29|5|2|500.0|0
010309111430|010309|199709|010401|01040103|14|30|16|59|0|0|400.0|0
010309121430|010309|199709|010401|01040103|14|30|16|59|0|1|400.0|0
010309131430|010309|199709|010401|01040103|14|30|16|59|0|2|400.0|0
010309211430|010309|199709|010401|01040103|14|30|16|59|1|0|400.0|0
010309221430|010309|199709|010401|01040103|14|30|16|59|1|1|500.0|0
010309231430|010309|199709|010401|01040103|14|30|16|59|1|2|400.0|0
010309311430|010309|199709|010401|01040103|14|30|16|59|2|0|500.0|0
010309321430|010309|199709|010401|01040103|14|30|16|59|2|1|900.0|0
010309331430|010309|199709|010401|01040103|14|30|16|59|2|2|500.0|0
010309411430|010309|199709|010401|01040103|14|30|16|59|3|0|700.0|0
010309421430|010309|199709|010401|01040103|14|30|16|59|3|1|900.0|0
010309431430|010309|199709|010401|01040103|14|30|16|59|3|2|700.0|0
010309511430|010309|199709|010401|01040103|14|30|16|59|4|0|700.0|0
010309521430|010309|199709|010401|01040103|14|30|16|59|4|1|900.0|0
010309531430|010309|199709|010401|01040103|14|30|16|59|4|2|700.0|0
010309611430|010309|199709|010401|01040103|14|30|16|59|5|0|500.0|0
010309621430|010309|199709|010401|01040103|14|30|16|59|5|1|700.0|0
010309631430|010309|199709|010401|01040103|14|30|16|59|5|2|500.0|0
010309111930|010309|199709|010401|01040103|19|30|21|59|0|0|400.0|0
010309121930|010309|199709|010401|01040103|19|30|21|59|0|1|400.0|0
010309131930|010309|199709|010401|01040103|19|30|21|59|0|2|400.0|0
010309211930|010309|199709|010401|01040103|19|30|21|59|1|0|400.0|0
010309221930|010309|199709|010401|01040103|19|30|21|59|1|1|500.0|0
010309231930|010309|199709|010401|01040103|19|30|21|59|1|2|400.0|0
010309311930|010309|199709|010401|01040103|19|30|21|59|2|0|500.0|0
010309321930|010309|199709|010401|01040103|19|30|21|59|2|1|900.0|0
010309331930|010309|199709|010401|01040103|19|30|21|59|2|2|500.0|0
010309411930|010309|199709|010401|01040103|19|30|21|59|3|0|700.0|0
010309421930|010309|199709|010401|01040103|19|30|21|59|3|1|900.0|0
010309431930|010309|199709|010401|01040103|19|30|21|59|3|2|700.0|0
010309511930|010309|199709|010401|01040103|19|30|21|59|4|0|700.0|0
010309521930|010309|199709|010401|01040103|19|30|21|59|4|1|900.0|0
010309531930|010309|199709|010401|01040103|19|30|21|59|4|2|700.0|0
010309611930|010309|199709|010401|01040103|19|30|21|59|5|0|500.0|0
010309621930|010309|199709|010401|01040103|19|30|21|59|5|1|700.0|0
010309631930|010309|199709|010401|01040103|19|30|21|59|5|2|500.0|0
0201021170|020102|201602|010402|01040201|7|0|9|59|0|0|400.0|0
0201021270|020102|201602|010402|01040201|7|0|9|59|0|1|800.0|0
0201021370|020102|201602|010402|01040201|7|0|9|59|0|2|1000.0|0
0201021470|020102|201602|010402|01040201|7|0|9|59|0|3|800.0|0
0201021570|020102|201602|010402|01040201|7|0|9|59|0|4|400.0|0
0201022170|020102|201602|010402|01040201|7|0|9|59|1|0|400.0|0
0201022270|020102|201602|010402|01040201|7|0|9|59|1|1|800.0|0
0201022370|020102|201602|010402|01040201|7|0|9|59|1|2|1000.0|0
0201022470|020102|201602|010402|01040201|7|0|9|59|1|3|800.0|0
0201022570|020102|201602|010402|01040201|7|0|9|59|1|4|400.0|0
0201023170|020102|201602|010402|01040201|7|0|9|59|2|0|400.0|0
0201023270|020102|201602|010402|01040201|7|0|9|59|2|1|800.0|0
0201023370|020102|201602|010402|01040201|7|0|9|59|2|2|1000.0|0
0201023470|020102|201602|010402|01040201|7|0|9|59|2|3|800.0|0
0201023570|020102|201602|010402|01040201|7|0|9|59|2|4|400.0|0
02010211100|020102|201602|010402|01040201|10|0|12|59|0|0|400.0|0
02010212100|020102|201602|010402|01040201|10|0|12|59|0|1|800.0|0
02010213100|020102|201602|010402|01040201|10|0|12|59|0|2|1000.0|0
02010214100|020102|201602|010402|01040201|10|0|12|59|0|3|800.0|0
02010215100|020102|201602|010402|01040201|10|0|12|59|0|4|400.0|0
02010221100|020102|201602|010402|01040201|10|0|12|59|1|0|400.0|0
02010222100|020102|201602|010402|01040201|10|0|12|59|1|1|800.0|0
02010223100|020102|201602|010402|01040201|10|0|12|59|1|2|1000.0|0
02010224100|020102|201602|010402|01040201|10|0|12|59|1|3|800.0|0
02010225100|020102|201602|010402|01040201|10|0|12|59|1|4|400.0|0
02010231100|020102|201602|010402|01040201|10|0|12|59|2|0|400.0|0
02010232100|020102|201602|010402|01040201|10|0|12|59|2|1|800.0|0
02010233100|020102|201602|010402|01040201|10|0|12|59|2|2|1000.0|0
02010234100|020102|201602|010402|01040201|10|0|12|59|2|3|800.0|0
02010235100|020102|201602|010402|01040201|10|0|12|59|2|4|400.0|0
02010211130|020102|201602|010402|01040201|13|0|15|59|0|0|400.0|0
02010212130|020102|201602|010402|01040201|13|0|15|59|0|1|800.0|0
02010213130|020102|201602|010402|01040201|13|0|15|59|0|2|1000.0|0
02010214130|020102|201602|010402|01040201|13|0|15|59|0|3|800.0|0
02010215130|020102|201602|010402|01040201|13|0|15|59|0|4|400.0|0
02010221130|020102|201602|010402|01040201|13|0|15|59|1|0|400.0|0
02010222130|020102|201602|010402|01040201|13|0|15|59|1|1|800.0|0
02010223130|020102|201602|010402|01040201|13|0|15|59|1|2|1000.0|0
02010224130|020102|201602|010402|01040201|13|0|15|59|1|3|800.0|0
02010225130|020102|201602|010402|01040201|13|0|15|59|1|4|400.0|0
02010231130|020102|201602|010402|01040201|13|0|15|59|2|0|400.0|0
02010232130|020102|201602|010402|01040201|13|0|15|59|2|1|800.0|0
02010233130|020102|201602|010402|01040201|13|0|15|59|2|2|1000.0|0
02010234130|020102|201602|010402|01040201|13|0|15|59|2|3|800.0|0
02010235130|020102|201602|010402|01040201|13|0|15|59|2|4|400.0|0
02010211160|020102|201602|010402|01040201|16|0|18|59|0|0|400.0|0
02010212160|020102|201602|010402|01040201|16|0|18|59|0|1|800.0|0
02010213160|020102|201602|010402|01040201|16|0|18|59|0|2|1000.0|0
02010214160|020102|201602|010402|01040201|16|0|18|59|0|3|800.0|0
02010215160|020102|201602|010402|01040201|16|0|18|59|0|4|400.0|0
02010221160|020102|201602|010402|01040201|16|0|18|59|1|0|400.0|0
02010222160|020102|201602|010402|01040201|16|0|18|59|1|1|800.0|0
02010223160|020102|201602|010402|01040201|16|0|18|59|1|2|1000.0|0
02010224160|020102|201602|010402|01040201|16|0|18|59|1|3|800.0|0
02010225160|020102|201602|010402|01040201|16|0|18|59|1|4|400.0|0
02010231160|020102|201602|010402|01040201|16|0|18|59|2|0|400.0|0
02010232160|020102|201602|010402|01040201|16|0|18|59|2|1|800.0|0
02010233160|020102|201602|010402|01040201|16|0|18|59|2|2|1000.0|0
02010234160|020102|201602|010402|01040201|16|0|18|59|2|3|800.0|0
02010235160|020102|201602|010402|01040201|16|0|18|59|2|4|400.0|0
02010211190|020102|201602|010402|01040201|19|0|21|59|0|0|400.0|0
02010212190|020102|201602|010402|01040201|19|0|21|59|0|1|800.0|0
02010213190|020102|201602|010402|01040201|19|0|21|59|0|2|1000.0|0
02010214190|020102|201602|010402|01040201|19|0|21|59|0|3|800.0|0
02010215190|020102|201602|010402|01040201|19|0|21|59|0|4|400.0|0
02010221190|020102|201602|010402|01040201|19|0|21|59|1|0|400.0|0
02010222190|020102|201602|010402|01040201|19|0|21|59|1|1|800.0|0
02010223190|020102|201602|010402|01040201|19|0|21|59|1|2|1000.0|0
02010224190|020102|201602|010402|01040201|19|0|21|59|1|3|800.0|0
02010225190|020102|201602|010402|01040201|19|0|21|59|1|4|400.0|0
02010231190|020102|201602|010402|01040201|19|0|21|59|2|0|400.0|0
02010232190|020102|201602|010402|01040201|19|0|21|59|2|1|800.0|0
02010233190|020102|201602|010402|01040201|19|0|21|59|2|2|1000.0|0
02010234190|020102|201602|010402|01040201|19|0|21|59|2|3|800.0|0
02010235190|020102|201602|010402|01040201|19|0|21|59|2|4|400.0|0
02020511730|020205|200805|010402|01040202|7|30|9|29|0|0|150.0|0
02020512730|020205|200805|010402|01040202|7|30|9|29|0|1|150.0|0
02020513730|020205|200805|010402|01040202|7|30|9|29|0|2|150.0|0
02020521730|020205|200805|010402|01040202|7|30|9|29|1|0|150.0|0
02020522730|020205|200805|010402|01040202|7|30|9|29|1|1|150.0|0
02020523730|020205|200805|010402|01040202|7|30|9|29|1|2|150.0|0
02020531730|020205|200805|010402|01040202|7|30|9|29|2|0|150.0|0
02020532730|020205|200805|010402|01040202|7|30|9|29|2|1|150.0|0
02020533730|020205|200805|010402|01040202|7|30|9|29|2|2|150.0|0
02020511930|020205|200805|010402|01040202|9|30|11|29|0|0|150.0|0
02020512930|020205|200805|010402|01040202|9|30|11|29|0|1|150.0|0
02020513930|020205|200805|010402|01040202|9|30|11|29|0|2|150.0|0
02020521930|020205|200805|010402|01040202|9|30|11|29|1|0|150.0|0
02020522930|020205|200805|010402|01040202|9|30|11|29|1|1|150.0|0
02020523930|020205|200805|010402|01040202|9|30|11|29|1|2|150.0|0
02020531930|020205|200805|010402|01040202|9|30|11|29|2|0|150.0|0
02020532930|020205|200805|010402|01040202|9|30|11|29|2|1|150.0|0
02020533930|020205|200805|010402|01040202|9|30|11|29|2|2|150.0|0
020205112030|020205|200805|010402|01040202|20|30|22|29|0|0|150.0|0
020205122030|020205|200805|010402|01040202|20|30|22|29|0|1|150.0|0
020205132030|020205|200805|010402|01040202|20|30|22|29|0|2|150.0|0
020205212030|020205|200805|010402|01040202|20|30|22|29|1|0|150.0|0
020205222030|020205|200805|010402|01040202|20|30|22|29|1|1|150.0|0
020205232030|020205|200805|010402|01040202|20|30|22|29|1|2|150.0|0
020205312030|020205|200805|010402|01040202|20|30|22|29|2|0|150.0|0
020205322030|020205|200805|010402|01040202|20|30|22|29|2|1|150.0|0
020205332030|020205|200805|010402|01040202|20|30|22|29|2|2|150.0|0
020210111130|020210|201610|010402|01040202|11|30|14|29|0|0|150.0|0
020210121130|020210|201610|010402|01040202|11|30|14|29|0|1|150.0|0
020210131130|020210|201610|010402|01040202|11|30|14|29|0|2|150.0|0
020210211130|020210|201610|010402|01040202|11|30|14|29|1|0|150.0|0
020210221130|020210|201610|010402|01040202|11|30|14|29|1|1|150.0|0
020210231130|020210|201610|010402|01040202|11|30|14|29|1|2|150.0|0
020210311130|020210|201610|010402|01040202|11|30|14|29|2|0|150.0|0
020210321130|020210|201610|010402|01040202|11|30|14|29|2|1|150.0|0
020210331130|020210|201610|010402|01040202|11|30|14|29|2|2|150.0|0
020210111430|020210|201610|010402|01040202|14|30|17|29|0|0|150.0|0
020210121430|020210|201610|010402|01040202|14|30|17|29|0|1|150.0|0
020210131430|020210|201610|010402|01040202|14|30|17|29|0|2|150.0|0
020210211430|020210|201610|010402|01040202|14|30|17|29|1|0|150.0|0
020210221430|020210|201610|010402|01040202|14|30|17|29|1|1|150.0|0
020210231430|020210|201610|010402|01040202|14|30|17|29|1|2|150.0|0
020210311430|020210|201610|010402|01040202|14|30|17|29|2|0|150.0|0
020210321430|020210|201610|010402|01040202|14|30|17|29|2|1|150.0|0
020210331430|020210|201610|010402|01040202|14|30|17|29|2|2|150.0|0
020210111730|020210|201610|010402|01040202|17|30|20|29|0|0|150.0|0
020210121730|020210|201610|010402|01040202|17|30|20|29|0|1|150.0|0
020210131730|020210|201610|010402|01040202|17|30|20|29|0|2|150.0|0
020210211730|020210|201610|010402|01040202|17|30|20|29|1|0|150.0|0
020210221730|020210|201610|010402|01040202|17|30|20|29|1|1|150.0|0
020210231730|020210|201610|010402|01040202|17|30|20|29|1|2|150.0|0
020210311730|020210|201610|010402|01040202|17|30|20|29|2|0|150.0|0
020210321730|020210|201610|010402|01040202|17|30|20|29|2|1|150.0|0
020210331730|020210|201610|010402|01040202|17|30|20|29|2|2|150.0|0
0203031170|020303|201803|010402|01040203|7|0|9|29|0|0|500.0|0
0203031270|020303|201803|010402|01040203|7|0|9|29|0|1|630.0|0
0203031370|020303|201803|010402|01040203|7|0|9|29|0|2|500.0|0
0203032170|020303|201803|010402|01040203|7|0|9|29|1|0|500.0|0
0203032270|020303|201803|010402|01040203|7|0|9|29|1|1|650.0|0
0203032370|020303|201803|010402|01040203|7|0|9|29|1|2|500.0|0
0203033170|020303|201803|010402|01040203|7|0|9|29|2|0|500.0|0
0203033270|020303|201803|010402|01040203|7|0|9|29|2|1|650.0|0
0203033370|020303|201803|010402|01040203|7|0|9|29|2|2|500.0|0
0203034170|020303|201803|010402|01040203|7|0|9|29|3|0|500.0|0
0203034270|020303|201803|010402|01040203|7|0|9|29|3|1|650.0|0
0203034370|020303|201803|010402|01040203|7|0|9|29|3|2|500.0|0
02030311130|020303|201803|010402|01040203|13|0|15|29|0|0|500.0|0
02030312130|020303|201803|010402|01040203|13|0|15|29|0|1|630.0|0
02030313130|020303|201803|010402|01040203|13|0|15|29|0|2|500.0|0
02030321130|020303|201803|010402|01040203|13|0|15|29|1|0|500.0|0
02030322130|020303|201803|010402|01040203|13|0|15|29|1|1|650.0|0
02030323130|020303|201803|010402|01040203|13|0|15|29|1|2|500.0|0
02030331130|020303|201803|010402|01040203|13|0|15|29|2|0|500.0|0
02030332130|020303|201803|010402|01040203|13|0|15|29|2|1|650.0|0
02030333130|020303|201803|010402|01040203|13|0|15|29|2|2|500.0|0
02030341130|020303|201803|010402|01040203|13|0|15|29|3|0|500.0|0
02030342130|020303|201803|010402|01040203|13|0|15|29|3|1|650.0|0
02030343130|020303|201803|010402|01040203|13|0|15|29|3|2|500.0|0
